user_id,item_id,title,playtime_forever,genres,recommend,sentiment_analysis,release_year
76561198082484979,10,Counter-Strike,111.0,['Action'],True,1.0,2000
MaKaRoVTH,4000,Garry's Mod,19291.0,"['Indie', 'Simulation']",True,0.0,2006
silverthix,4000,Garry's Mod,12749.0,"['Indie', 'Simulation']",True,1.0,2006
76561198089719383,4000,Garry's Mod,2.0,"['Indie', 'Simulation']",True,2.0,2006
76561198050861063,220,Half-Life 2,649.0,['Action'],True,1.0,2004
julezdafool,200170,Worms Revolution,26.0,['Strategy'],True,1.0,2012
julez225,220,Half-Life 2,551.0,['Action'],False,2.0,2004
76561198096326508,3830,Psychonauts,0.0,['Action'],False,1.0,2005
Jumpaye,240,Counter-Strike: Source,2014.0,['Action'],True,2.0,2004
76561197986552181,10,Counter-Strike,339.0,['Action'],True,1.0,2000
76561198087072331,4000,Garry's Mod,1391.0,"['Indie', 'Simulation']",True,1.0,2006
76561198076645128,240,Counter-Strike: Source,2104.0,['Action'],True,1.0,2004
LauncelotDuLake,550,Left 4 Dead 2,0.0,['Action'],True,1.0,2009
76561198071041704,300,Day of Defeat: Source,96.0,['Action'],True,1.0,2010
76561198059856165,240,Counter-Strike: Source,560.0,['Action'],True,1.0,2004
RuseOwl,20,Team Fortress Classic,8.0,['Action'],False,0.0,1999
Mooseh1z1,20,Team Fortress Classic,10.0,['Action'],False,1.0,1999
MrHappyTrees,3920,Sid Meier's Pirates!,100.0,['RPG'],True,1.0,2005
HikuStorm,4000,Garry's Mod,4504.0,"['Indie', 'Simulation']",True,1.0,2006
76561198102234446,220,Half-Life 2,522.0,['Action'],True,1.0,2004
76561198001654709,20,Team Fortress Classic,124.0,['Action'],True,1.0,1999
76561198094350759,4000,Garry's Mod,42258.0,"['Indie', 'Simulation']",True,1.0,2006
EliteAlex,4000,Garry's Mod,831.0,"['Indie', 'Simulation']",False,0.0,2006
Anycookie,4000,Garry's Mod,433.0,"['Indie', 'Simulation']",True,1.0,2006
76561198103401549,240,Counter-Strike: Source,2692.0,['Action'],True,0.0,2004
Beiber,218680,Scribblenauts Unlimited,1648.0,"['Adventure', 'Casual', 'Strategy']",True,2.0,2012
DeanValiant,320,Half-Life 2: Deathmatch,0.0,['Action'],True,1.0,2004
supfoo3,4000,Garry's Mod,16072.0,"['Indie', 'Simulation']",False,1.0,2006
agent_tarm,4000,Garry's Mod,870.0,"['Indie', 'Simulation']",True,1.0,2006
HelloProcrastinators,1900,Earth 2160,432.0,['Strategy'],False,1.0,2006
76561198083898578,240,Counter-Strike: Source,170.0,['Action'],True,1.0,2004
Just_Some_Random_Stranger,4000,Garry's Mod,26655.0,"['Indie', 'Simulation']",True,1.0,2006
76561198106182243,4000,Garry's Mod,2072.0,"['Indie', 'Simulation']",True,1.0,2006
76561198060434273,4000,Garry's Mod,4109.0,"['Indie', 'Simulation']",True,2.0,2006
j4sh,240,Counter-Strike: Source,1271.0,['Action'],True,2.0,2004
76561198091548792,8190,Just Cause 2,2438.0,"['Action', 'Adventure']",False,0.0,2010
76561198070637637,730,Counter-Strike: Global Offensive,42483.0,['Action'],True,1.0,2012
jyetheguy,240,Counter-Strike: Source,220.0,['Action'],True,2.0,2004
jylesjyles,70,Half-Life,28.0,['Action'],True,2.0,1998
lixdy,4000,Garry's Mod,1883.0,"['Indie', 'Simulation']",True,2.0,2006
Komyo,4000,Garry's Mod,653.0,"['Indie', 'Simulation']",True,2.0,2006
klnarutokl,4000,Garry's Mod,5902.0,"['Indie', 'Simulation']",False,1.0,2006
76561198085732637,4000,Garry's Mod,253.0,"['Indie', 'Simulation']",True,1.0,2006
KAI-_-,220,Half-Life 2,685.0,['Action'],True,2.0,2004
OfficialKilx,4000,Garry's Mod,15332.0,"['Indie', 'Simulation']",True,0.0,2006
drugweeduser,4000,Garry's Mod,2499.0,"['Indie', 'Simulation']",True,1.0,2006
minicraftiChico,220,Half-Life 2,135.0,['Action'],False,0.0,2004
1R1M1,220,Half-Life 2,798.0,['Action'],False,1.0,2004
K0RS41R,10,Counter-Strike,1.0,['Action'],True,1.0,2000
K1CK_DUCK,4000,Garry's Mod,4553.0,"['Indie', 'Simulation']",True,2.0,2006
K3nokis,240,Counter-Strike: Source,1519.0,['Action'],False,1.0,2004
k41r05,4000,Garry's Mod,5426.0,"['Indie', 'Simulation']",True,1.0,2006
BaronFD,220,Half-Life 2,0.0,['Action'],True,1.0,2004
gladwall,240,Counter-Strike: Source,21.0,['Action'],True,0.0,2004
76561198086980563,20,Team Fortress Classic,6.0,['Action'],True,1.0,1999
thecelis,240,Counter-Strike: Source,1401.0,['Action'],False,1.0,2004
2Chill,240,Counter-Strike: Source,278.0,['Action'],True,1.0,2004
76561198068644976,4000,Garry's Mod,5889.0,"['Indie', 'Simulation']",True,1.0,2006
nickyz,320,Half-Life 2: Deathmatch,138.0,['Action'],True,2.0,2004
kmcoole,10,Counter-Strike,6.0,['Action'],True,1.0,2000
76561198131346891,3920,Sid Meier's Pirates!,156.0,['RPG'],True,1.0,2005
76561198070629402,4000,Garry's Mod,378.0,"['Indie', 'Simulation']",True,1.0,2006
consider_suicide,240,Counter-Strike: Source,6355.0,['Action'],True,2.0,2004
simonrem,10,Counter-Strike,647.0,['Action'],True,1.0,2000
76561198067359093,4000,Garry's Mod,143.0,"['Indie', 'Simulation']",True,2.0,2006
shuvosaha1612,6850,Hitman 2: Silent Assassin,209.0,['Action'],True,1.0,2002
76561198060615273,300,Day of Defeat: Source,128.0,['Action'],True,2.0,2010
76561198046109149,300,Day of Defeat: Source,137.0,['Action'],True,1.0,2010
Kallepoipoi,4000,Garry's Mod,17787.0,"['Indie', 'Simulation']",True,2.0,2006
76561198032558761,6880,Just Cause,0.0,['Action'],True,1.0,2006
ItsDerRey,220,Half-Life 2,2.0,['Action'],False,1.0,2004
BENEMT,220,Half-Life 2,216.0,['Action'],True,1.0,2004
76561198049959027,240,Counter-Strike: Source,1.0,['Action'],True,1.0,2004
76561198023647463,4000,Garry's Mod,6861.0,"['Indie', 'Simulation']",True,1.0,2006
KANEYMANN,4000,Garry's Mod,27770.0,"['Indie', 'Simulation']",True,1.0,2006
Evil-Potato,220,Half-Life 2,95.0,['Action'],True,1.0,2004
Kingbbq1,4000,Garry's Mod,260.0,"['Indie', 'Simulation']",True,2.0,2006
76561198011218089,3830,Psychonauts,609.0,['Action'],True,1.0,2005
76561198091833491,220,Half-Life 2,2.0,['Action'],True,1.0,2004
harumbe911,4000,Garry's Mod,3965.0,"['Indie', 'Simulation']",True,2.0,2006
76561198090487357,4000,Garry's Mod,1402.0,"['Indie', 'Simulation']",True,1.0,2006
76561198087503493,4000,Garry's Mod,9083.0,"['Indie', 'Simulation']",False,1.0,2006
rtyzen,4000,Garry's Mod,20.0,"['Indie', 'Simulation']",True,1.0,2006
Thunderfury2575,300,Day of Defeat: Source,265.0,['Action'],True,2.0,2010
Arcanoth,3830,Psychonauts,0.0,['Action'],True,1.0,2005
76561198108677745,220,Half-Life 2,0.0,['Action'],True,1.0,2004
edenist,220,Half-Life 2,1597.0,['Action'],True,1.0,2004
76561198043787711,4000,Garry's Mod,951.0,"['Indie', 'Simulation']",True,1.0,2006
karlmarx420,240,Counter-Strike: Source,124.0,['Action'],True,2.0,2004
9_tail_beast,4000,Garry's Mod,11300.0,"['Indie', 'Simulation']",True,1.0,2006
karma1999,240,Counter-Strike: Source,1038.0,['Action'],True,1.0,2004
silverkaros,220,Half-Life 2,620.0,['Action'],True,2.0,2004
76561198037347665,4000,Garry's Mod,78.0,"['Indie', 'Simulation']",True,1.0,2006
kasumi_sasori,400,Portal,602.0,['Action'],True,2.0,2007
katarinka,3830,Psychonauts,968.0,['Action'],True,1.0,2005
76561198097790955,220,Half-Life 2,129.0,['Action'],True,1.0,2004
76561198082540979,240,Counter-Strike: Source,1134.0,['Action'],True,1.0,2004
76561198085933402,240,Counter-Strike: Source,3084.0,['Action'],True,1.0,2004
KirbyBlackCat,220,Half-Life 2,658.0,['Action'],True,2.0,2004
KauzaShin,220,Half-Life 2,318.0,['Action'],True,1.0,2004
76561198055270846,240,Counter-Strike: Source,2104.0,['Action'],True,1.0,2004
76561198080708585,240,Counter-Strike: Source,9153.0,['Action'],True,1.0,2004
kaxies,10,Counter-Strike,0.0,['Action'],True,1.0,2000
casered,4000,Garry's Mod,223.0,"['Indie', 'Simulation']",True,1.0,2006
kayne110,220,Half-Life 2,0.0,['Action'],True,1.0,2004
dieto2001,4000,Garry's Mod,2561.0,"['Indie', 'Simulation']",True,2.0,2006
TakeOffGamer,4000,Garry's Mod,940.0,"['Indie', 'Simulation']",True,1.0,2006
itscazadude,4000,Garry's Mod,139.0,"['Indie', 'Simulation']",True,1.0,2006
76561198052399653,1510,Uplink,0.0,"['Indie', 'Strategy']",True,1.0,2006
mattyp500,10,Counter-Strike,421.0,['Action'],True,1.0,2000
76561198076866164,730,Counter-Strike: Global Offensive,13471.0,['Action'],True,2.0,2012
76561198078501363,4000,Garry's Mod,346.0,"['Indie', 'Simulation']",True,1.0,2006
wdkwodkwod,4000,Garry's Mod,4844.0,"['Indie', 'Simulation']",True,2.0,2006
76561198043028094,4000,Garry's Mod,2177.0,"['Indie', 'Simulation']",True,1.0,2006
76561198039030864,4000,Garry's Mod,3175.0,"['Indie', 'Simulation']",True,1.0,2006
Volcarano4thawin,20,Team Fortress Classic,14.0,['Action'],True,1.0,1999
dalepriem,3830,Psychonauts,0.0,['Action'],True,1.0,2005
76561198071054123,4000,Garry's Mod,3374.0,"['Indie', 'Simulation']",True,1.0,2006
sonicagent,70,Half-Life,323.0,['Action'],True,1.0,1998
CanadianGooseLover,240,Counter-Strike: Source,2123.0,['Action'],True,1.0,2004
76561198044489337,4000,Garry's Mod,4364.0,"['Indie', 'Simulation']",True,1.0,2006
Kelsoren,240,Counter-Strike: Source,189.0,['Action'],False,0.0,2004
RaveHusky,320,Half-Life 2: Deathmatch,3.0,['Action'],True,2.0,2004
coolhandlucke,240,Counter-Strike: Source,63.0,['Action'],True,0.0,2004
76561198060859342,1900,Earth 2160,573.0,['Strategy'],True,2.0,2006
Seedserino,50300,Spec Ops: The Line,0.0,"['Action', 'Adventure']",True,2.0,2012
kenisdead,70,Half-Life,382.0,['Action'],True,2.0,1998
kenessar,6880,Just Cause,0.0,['Action'],False,1.0,2006
-Kenny,1200,Red Orchestra: Ostfront 41-45,24.0,['Action'],True,2.0,2006
76561198158094975,4000,Garry's Mod,16400.0,"['Indie', 'Simulation']",True,1.0,2006
srmenvas,4000,Garry's Mod,0.0,"['Indie', 'Simulation']",True,2.0,2006
AtrasFaraby,4000,Garry's Mod,1579.0,"['Indie', 'Simulation']",True,1.0,2006
76561198097203198,4000,Garry's Mod,897.0,"['Indie', 'Simulation']",True,1.0,2006
Kennyqueso,4000,Garry's Mod,371.0,"['Indie', 'Simulation']",True,0.0,2006
76561198320203075,730,Counter-Strike: Global Offensive,1565.0,['Action'],True,0.0,2012
bvkenshiki,10,Counter-Strike,36.0,['Action'],True,1.0,2000
Keonny,4000,Garry's Mod,2807.0,"['Indie', 'Simulation']",True,1.0,2006
kyleultra128,240,Counter-Strike: Source,0.0,['Action'],True,1.0,2004
76561198081437624,220,Half-Life 2,104.0,['Action'],True,1.0,2004
76561198040872056,240,Counter-Strike: Source,2513.0,['Action'],True,1.0,2004
Kewrn,4000,Garry's Mod,1004.0,"['Indie', 'Simulation']",True,1.0,2006
76561198070938798,220,Half-Life 2,979.0,['Action'],True,1.0,2004
thedreamtime,3920,Sid Meier's Pirates!,0.0,['RPG'],True,2.0,2005
Kertis333,4000,Garry's Mod,6655.0,"['Indie', 'Simulation']",True,1.0,2006
76561198047317224,240,Counter-Strike: Source,3151.0,['Action'],True,1.0,2004
76561198091024013,3920,Sid Meier's Pirates!,0.0,['RPG'],True,2.0,2005
76561198060798536,220,Half-Life 2,146.0,['Action'],True,1.0,2004
76561198051911068,105600,Terraria,1048.0,"['Action', 'Adventure', 'Indie', 'RPG']",True,1.0,2011
76561198041084011,300,Day of Defeat: Source,248.0,['Action'],True,1.0,2010
76561198068922268,4000,Garry's Mod,6920.0,"['Indie', 'Simulation']",True,1.0,2006
canyoufeeltheBre3ze,4000,Garry's Mod,14643.0,"['Indie', 'Simulation']",True,1.0,2006
76561198095486027,20,Team Fortress Classic,39.0,['Action'],True,1.0,1999
dream2506,220,Half-Life 2,259.0,['Action'],True,1.0,2004
khanyucedag,3830,Psychonauts,296.0,['Action'],False,1.0,2005
Sebax23,4000,Garry's Mod,2612.0,"['Indie', 'Simulation']",True,1.0,2006
Bolt_C0meT,70,Half-Life,897.0,['Action'],True,1.0,1998
76561198079246138,240,Counter-Strike: Source,1.0,['Action'],True,1.0,2004
76561198071906517,4000,Garry's Mod,11344.0,"['Indie', 'Simulation']",True,1.0,2006
jcorradi,240,Counter-Strike: Source,37.0,['Action'],True,2.0,2004
kidhypocrisy,20,Team Fortress Classic,29.0,['Action'],True,1.0,1999
76561198082697585,220,Half-Life 2,650.0,['Action'],False,1.0,2004
76561198050266990,550,Left 4 Dead 2,14082.0,['Action'],True,1.0,2009
KiffNado,10,Counter-Strike,59.0,['Action'],False,1.0,2000
76561198055734083,4000,Garry's Mod,2705.0,"['Indie', 'Simulation']",True,1.0,2006
dylanthevillan55,105600,Terraria,941.0,"['Action', 'Adventure', 'Indie', 'RPG']",True,2.0,2011
lololdavk,240,Counter-Strike: Source,201.0,['Action'],True,1.0,2004
76561198069100701,4000,Garry's Mod,12370.0,"['Indie', 'Simulation']",True,1.0,2006
76561198079834390,105600,Terraria,476.0,"['Action', 'Adventure', 'Indie', 'RPG']",True,1.0,2011
KILLERamateur,220,Half-Life 2,831.0,['Action'],True,1.0,2004
VividPikselz,220,Half-Life 2,1254.0,['Action'],True,2.0,2004
notassome,4000,Garry's Mod,1299.0,"['Indie', 'Simulation']",True,0.0,2006
76561198083854677,4000,Garry's Mod,2268.0,"['Indie', 'Simulation']",True,1.0,2006
linuxguy97,300,Day of Defeat: Source,90.0,['Action'],True,1.0,2010
pokkin,320,Half-Life 2: Deathmatch,1.0,['Action'],True,1.0,2004
76561198021061215,240,Counter-Strike: Source,1.0,['Action'],True,1.0,2004
kohl1309,4000,Garry's Mod,178.0,"['Indie', 'Simulation']",True,2.0,2006
Killerken676,70,Half-Life,27.0,['Action'],True,1.0,1998
76561198123037740,4000,Garry's Mod,16823.0,"['Indie', 'Simulation']",True,0.0,2006
76561198079880943,4000,Garry's Mod,2986.0,"['Indie', 'Simulation']",True,2.0,2006
killinginter,4000,Garry's Mod,1404.0,"['Indie', 'Simulation']",False,0.0,2006
Knight_957,4000,Garry's Mod,413.0,"['Indie', 'Simulation']",True,1.0,2006
76561198134496163,4000,Garry's Mod,500.0,"['Indie', 'Simulation']",False,1.0,2006
killrrhubarb,3920,Sid Meier's Pirates!,0.0,['RPG'],True,1.0,2005
76561197972609650,220,Half-Life 2,1.0,['Action'],False,1.0,2004
kon-games,4000,Garry's Mod,9379.0,"['Indie', 'Simulation']",True,1.0,2006
hnlocks,240,Counter-Strike: Source,639.0,['Action'],True,1.0,2004
crackerfacee,4000,Garry's Mod,412.0,"['Indie', 'Simulation']",True,1.0,2006
249758,4000,Garry's Mod,15.0,"['Indie', 'Simulation']",True,2.0,2006
kimbnm023,4000,Garry's Mod,1580.0,"['Indie', 'Simulation']",True,1.0,2006
76561198064071761,4000,Garry's Mod,95.0,"['Indie', 'Simulation']",True,1.0,2006
BewareWeLive,4000,Garry's Mod,37729.0,"['Indie', 'Simulation']",True,1.0,2006
KoaloChildren,70,Half-Life,395.0,['Action'],True,1.0,1998
andofishy,220,Half-Life 2,715.0,['Action'],True,1.0,2004
76561198070939010,4000,Garry's Mod,12216.0,"['Indie', 'Simulation']",True,0.0,2006
theformula,240,Counter-Strike: Source,4346.0,['Action'],True,2.0,2004
akene45,220,Half-Life 2,71.0,['Action'],True,1.0,2004
76561198035860222,3830,Psychonauts,340.0,['Action'],True,1.0,2005
76561198040770224,4000,Garry's Mod,1309.0,"['Indie', 'Simulation']",True,1.0,2006
76561198101819064,4000,Garry's Mod,605.0,"['Indie', 'Simulation']",True,1.0,2006
76561198077109688,4000,Garry's Mod,1238.0,"['Indie', 'Simulation']",True,1.0,2006
76561198016232690,4000,Garry's Mod,35389.0,"['Indie', 'Simulation']",True,1.0,2006
kingnoob29,4000,Garry's Mod,11852.0,"['Indie', 'Simulation']",True,1.0,2006
76561198046980586,220,Half-Life 2,52.0,['Action'],True,2.0,2004
KingRogue,320,Half-Life 2: Deathmatch,0.0,['Action'],True,1.0,2004
76561198094656452,4000,Garry's Mod,145.0,"['Indie', 'Simulation']",True,2.0,2006
King_Canis,4000,Garry's Mod,143.0,"['Indie', 'Simulation']",True,1.0,2006
kinit,60,Ricochet,3.0,['Action'],False,1.0,2000
Papanoida,10,Counter-Strike,27.0,['Action'],True,1.0,2000
76561198054746815,220,Half-Life 2,408.0,['Action'],True,2.0,2004
kinshu,3920,Sid Meier's Pirates!,0.0,['RPG'],True,2.0,2005
Kipikinson,4000,Garry's Mod,7955.0,"['Indie', 'Simulation']",True,0.0,2006
76561198088801581,240,Counter-Strike: Source,2919.0,['Action'],True,1.0,2004
FezCoolCat,4000,Garry's Mod,11893.0,"['Indie', 'Simulation']",True,1.0,2006
leejiajun,4000,Garry's Mod,168.0,"['Indie', 'Simulation']",True,2.0,2006
PurpleKirbyGaming,4000,Garry's Mod,39.0,"['Indie', 'Simulation']",True,1.0,2006
AtlasTheAwesome,220,Half-Life 2,395.0,['Action'],True,1.0,2004
Crysis3,4000,Garry's Mod,12817.0,"['Indie', 'Simulation']",True,1.0,2006
76561198059969798,4000,Garry's Mod,4887.0,"['Indie', 'Simulation']",True,1.0,2006
RedBearAKM,220,Half-Life 2,845.0,['Action'],True,1.0,2004
76561198076056874,4000,Garry's Mod,2280.0,"['Indie', 'Simulation']",True,1.0,2006
76561198076601834,10,Counter-Strike,34.0,['Action'],True,1.0,2000
76561198059955129,9480,Saints Row 2,392.0,['Action'],True,2.0,2009
lhi0122,4000,Garry's Mod,1929.0,"['Indie', 'Simulation']",True,2.0,2006
klxh,4000,Garry's Mod,1009.0,"['Indie', 'Simulation']",True,1.0,2006
DiegoP_H1Z1,4000,Garry's Mod,6685.0,"['Indie', 'Simulation']",True,1.0,2006
76561198055579125,240,Counter-Strike: Source,5557.0,['Action'],True,2.0,2004
76561198005781441,240,Counter-Strike: Source,53931.0,['Action'],True,1.0,2004
76561198111531052,2590,Alpha Prime,0.0,['Action'],True,1.0,2007
76561198059501863,240,Counter-Strike: Source,395.0,['Action'],True,1.0,2004
76561198079356660,220,Half-Life 2,224.0,['Action'],True,1.0,2004
daymm,300,Day of Defeat: Source,263.0,['Action'],True,1.0,2010
Zelonier,4000,Garry's Mod,2794.0,"['Indie', 'Simulation']",True,1.0,2006
Kashimeera,4000,Garry's Mod,12418.0,"['Indie', 'Simulation']",True,1.0,2006
76561197994995559,240,Counter-Strike: Source,486.0,['Action'],True,2.0,2004
TheKingNegus,240,Counter-Strike: Source,191.0,['Action'],True,1.0,2004
76561198124029225,4000,Garry's Mod,9589.0,"['Indie', 'Simulation']",True,2.0,2006
76561198099194434,550,Left 4 Dead 2,4045.0,['Action'],True,1.0,2009
ryanwh,10,Counter-Strike,406.0,['Action'],True,2.0,2000
biscutbaker,4000,Garry's Mod,816.0,"['Indie', 'Simulation']",True,2.0,2006
76561198092466083,4000,Garry's Mod,4733.0,"['Indie', 'Simulation']",False,1.0,2006
76561198057511203,4000,Garry's Mod,46946.0,"['Indie', 'Simulation']",True,2.0,2006
Knightsy2,4000,Garry's Mod,14664.0,"['Indie', 'Simulation']",True,0.0,2006
76561198081194124,4000,Garry's Mod,6418.0,"['Indie', 'Simulation']",True,1.0,2006
76561198107224454,220,Half-Life 2,177.0,['Action'],True,2.0,2004
76561198044598568,220,Half-Life 2,102.0,['Action'],True,0.0,2004
HumanBoy,4000,Garry's Mod,29398.0,"['Indie', 'Simulation']",True,1.0,2006
76561198074231147,4000,Garry's Mod,4709.0,"['Indie', 'Simulation']",False,2.0,2006
LiberationestZ,300,Day of Defeat: Source,98.0,['Action'],True,2.0,2010
kodell,1200,Red Orchestra: Ostfront 41-45,1.0,['Action'],False,1.0,2006
killallthechickens,4000,Garry's Mod,1292.0,"['Indie', 'Simulation']",True,1.0,2006
KingKeenz,10,Counter-Strike,64.0,['Action'],True,1.0,2000
OuktoberFrist,220,Half-Life 2,258.0,['Action'],True,1.0,2004
76561198061408032,220,Half-Life 2,189.0,['Action'],True,1.0,2004
haato,240,Counter-Strike: Source,2659.0,['Action'],True,1.0,2004
76561198031776309,10,Counter-Strike,25.0,['Action'],True,1.0,2000
yingxionglian,6870,Battlestations: Midway,23.0,['Action'],True,1.0,2007
76561198059576463,240,Counter-Strike: Source,881.0,['Action'],False,0.0,2004
Coop2303,220,Half-Life 2,102.0,['Action'],False,1.0,2004
KooperAmused,220,Half-Life 2,0.0,['Action'],True,1.0,2004
LataeFrungJ,320,Half-Life 2: Deathmatch,9.0,['Action'],True,1.0,2004
76561198068180282,4000,Garry's Mod,393.0,"['Indie', 'Simulation']",True,2.0,2006
Korimo,240,Counter-Strike: Source,10.0,['Action'],True,1.0,2004
76561198027779192,240,Counter-Strike: Source,714.0,['Action'],True,1.0,2004
koshara,1200,Red Orchestra: Ostfront 41-45,69.0,['Action'],True,1.0,2006
KotaKuroGG,4000,Garry's Mod,3560.0,"['Indie', 'Simulation']",True,1.0,2006
luftwaffeuk,4000,Garry's Mod,1243.0,"['Indie', 'Simulation']",True,1.0,2006
SzechuanB,240,Counter-Strike: Source,2864.0,['Action'],False,1.0,2004
SzechuanB,240,Counter-Strike: Source,2864.0,['Action'],False,1.0,2004
freeman259,220,Half-Life 2,582.0,['Action'],True,2.0,2004
zachwgtv,2500,Shadowgrounds,0.0,['Action'],True,1.0,2006
76561198092638474,4000,Garry's Mod,3741.0,"['Indie', 'Simulation']",True,1.0,2006
76561198101968197,4000,Garry's Mod,8620.0,"['Indie', 'Simulation']",True,2.0,2006
Rabid_Ghost,10,Counter-Strike,6.0,['Action'],False,1.0,2000
Krakers99,4000,Garry's Mod,1340.0,"['Indie', 'Simulation']",False,1.0,2006
Jcooler0076,10,Counter-Strike,0.0,['Action'],True,2.0,2000
wickedcoolmeme,220,Half-Life 2,1426.0,['Action'],True,1.0,2004
JasonBubbles,240,Counter-Strike: Source,1.0,['Action'],True,2.0,2004
krayyyz,220,Half-Life 2,159.0,['Action'],True,2.0,2004
YourNotMyRealDad,240,Counter-Strike: Source,1.0,['Action'],True,1.0,2004
76561198014872561,4000,Garry's Mod,1178.0,"['Indie', 'Simulation']",True,0.0,2006
kiddhappymeal,10,Counter-Strike,849.0,['Action'],True,1.0,2000
krisz2412,29800,Caster,12.0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",True,1.0,2009
76561198035811518,240,Counter-Strike: Source,173.0,['Action'],True,1.0,2004
76561198150792789,240,Counter-Strike: Source,7232.0,['Action'],False,1.0,2004
76561197976933723,220,Half-Life 2,86.0,['Action'],True,1.0,2004
76561198051969075,240,Counter-Strike: Source,3.0,['Action'],True,2.0,2004
kronix129,240,Counter-Strike: Source,2956.0,['Action'],True,1.0,2004
76561197963436918,10,Counter-Strike,4470.0,['Action'],True,2.0,2000
098766catdogbnmnnn,4000,Garry's Mod,8968.0,"['Indie', 'Simulation']",True,1.0,2006
76561197995224155,240,Counter-Strike: Source,96102.0,['Action'],True,1.0,2004
pedrovski8,220,Half-Life 2,1804.0,['Action'],True,2.0,2004
xKrypt0,10,Counter-Strike,4041.0,['Action'],True,1.0,2000
Kryskk,240,Counter-Strike: Source,33873.0,['Action'],True,2.0,2004
kshaunish,4000,Garry's Mod,1621.0,"['Indie', 'Simulation']",True,1.0,2006
sniperkuanyuan,113400,APB Reloaded,6054.0,"['Action', 'Free to Play', 'Massively Multiplayer']",True,2.0,2011
76561198104212010,4000,Garry's Mod,610.0,"['Indie', 'Simulation']",False,1.0,2006
ThatOneBot,4000,Garry's Mod,7905.0,"['Indie', 'Simulation']",True,1.0,2006
Nazi-Slayer,240,Counter-Strike: Source,1043.0,['Action'],True,1.0,2004
ragemader,10,Counter-Strike,14.0,['Action'],True,1.0,2000
76561198069681136,240,Counter-Strike: Source,13.0,['Action'],True,2.0,2004
76561198045837166,4000,Garry's Mod,47073.0,"['Indie', 'Simulation']",True,1.0,2006
fameplays,4000,Garry's Mod,43967.0,"['Indie', 'Simulation']",True,2.0,2006
kerbalsanta,4000,Garry's Mod,20406.0,"['Indie', 'Simulation']",True,1.0,2006
Kurtle-kun,1520,DEFCON,235.0,"['Indie', 'Strategy']",True,0.0,2006
76561198042925623,220,Half-Life 2,635.0,['Action'],True,2.0,2004
76561198068397506,240,Counter-Strike: Source,47.0,['Action'],True,1.0,2004
goodladftw,105600,Terraria,808.0,"['Action', 'Adventure', 'Indie', 'RPG']",True,1.0,2011
JohnnyMcShitty,10,Counter-Strike,9065.0,['Action'],True,1.0,2000
JohnnyMcShitty,10,Counter-Strike,9065.0,['Action'],True,1.0,2000
ghosthackz,240,Counter-Strike: Source,176.0,['Action'],True,1.0,2004
gearskutlu,240,Counter-Strike: Source,1875.0,['Action'],True,2.0,2004
Kutoraz,4000,Garry's Mod,2516.0,"['Indie', 'Simulation']",True,0.0,2006
wudderpudd,4000,Garry's Mod,7359.0,"['Indie', 'Simulation']",True,1.0,2006
ky239,220,Half-Life 2,426.0,['Action'],False,1.0,2004
kyero55,4000,Garry's Mod,1543.0,"['Indie', 'Simulation']",True,2.0,2006
Kyle_The_Great,240,Counter-Strike: Source,2210.0,['Action'],True,1.0,2004
76561198074519984,242720,GunZ 2: The Second Duel,402.0,"['Action', 'Free to Play', 'Indie']",True,1.0,2014
itsjesusmate,4000,Garry's Mod,4873.0,"['Indie', 'Simulation']",True,1.0,2006
76561198060891034,300,Day of Defeat: Source,175.0,['Action'],True,1.0,2010
76561198081935065,220,Half-Life 2,1130.0,['Action'],True,1.0,2004
KzahrHD,220,Half-Life 2,0.0,['Action'],True,2.0,2004
kzhong28,240,Counter-Strike: Source,12703.0,['Action'],True,0.0,2004
76561198096322505,20,Team Fortress Classic,267.0,['Action'],True,1.0,1999
LeonardoGames1,4000,Garry's Mod,338.0,"['Indie', 'Simulation']",True,1.0,2006
76561198082737449,10,Counter-Strike,481.0,['Action'],True,1.0,2000
76561198070821401,240,Counter-Strike: Source,530.0,['Action'],True,1.0,2004
76561198073794421,240,Counter-Strike: Source,1155.0,['Action'],True,1.0,2004
76561198084656191,4000,Garry's Mod,2861.0,"['Indie', 'Simulation']",True,1.0,2006
StarchyBoy,220,Half-Life 2,983.0,['Action'],True,2.0,2004
LouisMcQueen,10,Counter-Strike,477.0,['Action'],True,2.0,2000
76561198087423111,4000,Garry's Mod,33174.0,"['Indie', 'Simulation']",True,1.0,2006
LeandroMcCartney,220,Half-Life 2,50.0,['Action'],True,1.0,2004
Hawwwk,4000,Garry's Mod,14036.0,"['Indie', 'Simulation']",True,2.0,2006
Hawwwk,4000,Garry's Mod,14036.0,"['Indie', 'Simulation']",True,2.0,2006
Hawwwk,4000,Garry's Mod,14036.0,"['Indie', 'Simulation']",True,2.0,2006
Hawwwk,4000,Garry's Mod,14036.0,"['Indie', 'Simulation']",True,2.0,2006
76561198073647322,4000,Garry's Mod,43282.0,"['Indie', 'Simulation']",True,1.0,2006
76561198066452898,240,Counter-Strike: Source,1483.0,['Action'],True,2.0,2004
76561198083829532,4000,Garry's Mod,61719.0,"['Indie', 'Simulation']",True,1.0,2006
LaSusanaPelotudo,4000,Garry's Mod,5727.0,"['Indie', 'Simulation']",True,1.0,2006
